id,situacao,cargo,funcao
2203947,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2217303,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2217303,Ativo,Sem informaç,CD 000.4
403191,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
3200604,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3251624,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
708340,Ativo,TEC EM ANATOMIA E NECROPSIA,Sem função
1181988,Ativo,VIGILANTE,Sem função
282858,Ativo,TECNICO EM ENFERMAGEM,Sem função
1719194,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2487154,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1786438,Ativo,AUX EM ADMINISTRACAO,Sem função
1605385,Pensionista,AUXILIAR DE ENFERMAGEM,Sem função
3772376,Pensionista,PROFESSOR 3 GRAU,Sem função
1830491,Aposentado,RECEPCIONISTA,Sem função
21671,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
21671,Ativo,Sem informaç,FG 000.1
1609890,Pensionista,FOTOGRAFO,Sem função
451172,Aposentado,NUTRICIONISTA-HABILITACAO,Sem função
606551,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2757113,Pensionista,EDITOR DE IMAGENS,Sem função
25897,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1867415,Ativo,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
1374895,Pensionista,AUX EM ADMINISTRACAO,Sem função
2201898,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
1645483,Pensionista,RECEPCIONISTA,Sem função
2755025,Pensionista,RECEPCIONISTA,Sem função
2362909,Ativo,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
1790780,Ativo,TIPOGRAFO,Sem função
3055847,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
951806,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3759822,Pensionista,VIGILANTE,Sem função
2555165,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2188175,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1162239,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3643216,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1199413,Aposentado,AUX EM ADMINISTRACAO,Sem função
1139156,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
617626,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2378516,Ativo,ENFERMEIRO-AREA,Sem função
2004863,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
3576607,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2548274,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2548274,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
920499,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1693190,Pensionista,VIGILANTE,Sem função
1558852,Ativo,ENFERMEIRO-AREA,Sem função
1160310,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2597067,Pensionista,MOTORISTA,Sem função
735485,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
735485,Ativo,Sem informaç,FG 000.1
2149500,Pensionista,VIGILANTE,Sem função
2890995,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1217955,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1072592,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
494328,Ativo,TECNICO EM ENFERMAGEM,Sem função
3234687,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
750099,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1076686,Aposentado,NUTRICIONISTA-HABILITACAO,Sem função
762597,Pensionista,ATENDENTE DE ENFERMAGEM,Sem função
3642976,Aposentado,AUXILIAR DE SAUDE,Sem função
881163,Pensionista,ADMINISTRADOR,Sem função
2427389,Pensionista,VIGILANTE,Sem função
903863,Aposentado,ENFERMEIRO-AREA,Sem função
3303921,Ativo,TECNICO EM ENFERMAGEM,Sem função
1839704,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2990098,Aposentado,MEDICO-AREA,Sem função
2417742,Pensionista,RECEPCIONISTA,Sem função
2843362,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
241896,Ativo,SECRETARIO EXECUTIVO,Sem função
997537,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3705534,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3622217,Pensionista,VIGILANTE,Sem função
2376667,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2507362,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
391164,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2964429,Ativo,AUXILIAR DE SAUDE,Sem função
1786370,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
164884,Aposentado,TECNICO EM RADIOLOGIA,Sem função
289541,Ativo,SERVENTE DE LIMPEZA,Sem função
3146072,Ativo,TEC EM TELECOMUNICACAO,Sem função
3067929,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3039356,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1854123,Ativo,VIGILANTE,Sem função
924298,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2245082,Ativo,OPERADOR DE RADIO TELECOMUNICACOES,Sem função
81914,Ativo,ESTATISTICO,Sem função
1647826,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3334314,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
3698000,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3561023,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1762481,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1247098,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
3229375,Aposentado,EDITOR DE IMAGENS,Sem função
685541,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1724725,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1618554,Ativo,TECNICO EM CONTABILIDADE,Sem função
249281,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3614014,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
2562352,Aposentado,COPEIRO,Sem função
2314113,Aposentado,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
1248364,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1940663,Pensionista,RECEPCIONISTA,Sem função
3796409,Pensionista,ELETRICISTA,Sem função
2821751,Pensionista,PROFESSOR 3 GRAU,Sem função
690284,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
850584,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
138858,Aposentado,VIGILANTE,Sem função
2698691,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3355098,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2845137,Aposentado,MEDICO-AREA,Sem função
3188602,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
916172,Aposentado,FARMACEUTICO-HABILITACAO,Sem função
3192537,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1176758,Ativo,AUX EM ADMINISTRACAO,Sem função
332206,Pensionista,AUXILIAR DE ENFERMAGEM,Sem função
6821,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
238598,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1807497,Aposentado,MEDICO-AREA,Sem função
2329182,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
63116,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
3188600,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1936886,Ativo,NUTRICIONISTA-HABILITACAO,Sem função
90984,Ativo,CONTADOR,Sem função
90984,Ativo,Sem informaç,FG 000.1
303081,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2113658,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1768794,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1479367,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2773915,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
508793,Aposentado,MEDICO-AREA,Sem função
508793,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
43449,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
336461,Ativo,AUX EM ADMINISTRACAO,Sem função
3860524,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2302062,Ativo,FARMACEUTICO,Sem função
2302062,Ativo,Sem informaç,GF 002.6
2042002,Pensionista,SERVENTE DE OBRAS,Sem função
445959,Ativo,PSICOLOGO-AREA,Sem função
2255630,Ativo,RESIDENCIA MULTIPROFISSIONAL,Sem função
3016538,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
117160,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2904867,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3533026,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1468282,Pensionista,AUXILIAR DE ENFERMAGEM,Sem função
3219952,Ativo,AUX EM ADMINISTRACAO,Sem função
3219952,Ativo,Sem informaç,FG 000.1
117935,Ativo,ADMINISTRADOR,Sem função
658495,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2452423,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2452423,Ativo,Sem informaç,FG 000.1
3631703,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3631703,Pensionista,PROFESSOR 3 GRAU,Sem função
290929,Ativo,TECNICO EM RADIOLOGIA,Sem função
3148753,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
401002,Aposentado,ENFERMEIRO-AREA,Sem função
3290900,Pensionista,CONTINUO,Sem função
1098643,Ativo,PROGRAMADOR VISUAL,Sem função
3489302,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2847700,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2847700,Ativo,Sem informaç,FUC 000.1
1130130,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2445320,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
66526,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1318991,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
598477,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3681899,Ativo,TECNICO DE LABORATORIO AREA,Sem função
2374107,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3642935,Pensionista,RECEPCIONISTA,Sem função
2899035,Aposentado,MEDICO-AREA,Sem função
1011631,Ativo,ASSISTENTE SOCIAL,Sem função
3148481,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
907918,Pensionista,ENGENHEIRO-AREA,Sem função
3289763,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3289763,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3262419,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1174339,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3723929,Ativo,AUX EM ADMINISTRACAO,Sem função
3166500,Ativo,INSTRUMENTADOR CIRURGICO,Sem função
2827155,Aposentado,MEDICO-AREA,Sem função
3065636,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3065636,Ativo,Sem informaç,FUC 000.1
1926043,Pensionista,ELETRICISTA,Sem função
901735,Pensionista,SERVENTE DE LIMPEZA,Sem função
196453,Pensionista,MOTORISTA,Sem função
2168184,Pensionista,DIRETOR DE IMAGEM,Sem função
15597,Aposentado,VESTIARISTA,Sem função
2981805,Ativo,VESTIARISTA,Sem função
1999674,Pensionista,AUX EM ADMINISTRACAO,Sem função
107268,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1658231,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
516095,Ativo,BIBLIOTECARIO-DOCUMENTALISTA,Sem função
545160,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2344037,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1191386,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1755418,Ativo,TECNICO EM ENFERMAGEM,Sem função
2410335,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
323416,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
2712578,Aposentado,ECONOMISTA,Sem função
2373760,Ativo,MEDICO-AREA,Sem função
1220648,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
182336,Pensionista,MEDICO-AREA,Sem função
2555681,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
1251992,Aposentado,AUX EM ADMINISTRACAO,Sem função
2134622,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1718222,Ativo,ENGENHEIRO DE SEG DO TRABALHO,Sem função
1718222,Ativo,Sem informaç,FG 000.1
34364,Aposentado,MEDICO-AREA,Sem função
34364,Aposentado,MEDICO-AREA,Sem função
289000,Ativo,SECRETARIO EXECUTIVO,Sem função
1783256,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1783256,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2553729,Ativo,TECNICO DE LABORATORIO AREA,Sem função
979336,Ativo,ELETRICISTA,Sem função
2695427,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2695427,Ativo,Sem informaç,FG 000.1
1465105,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1465105,Ativo,MEDICO-AREA,Sem função
2511412,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3544448,Pensionista,TECNICO EM ARTES GRAFICAS,Sem função
315122,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3854753,Ativo,TECNICO EM CONTABILIDADE,Sem função
875422,Pensionista,ELETRICISTA,Sem função
1567676,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3324314,Pensionista,TECNICO EM RADIOLOGIA,Sem função
1359118,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1316509,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
46560,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2621517,Pensionista,ANALISTA DE TEC DA INFORMACAO,Sem função
2201548,Ativo,CONTADOR,Sem função
3585879,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
1061692,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3489333,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
418706,Aposentado,FARMACEUTICO-HABILITACAO,Sem função
346231,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
346231,Pensionista,PROFESSOR 3 GRAU,Sem função
1249558,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2935078,Ativo,MOTORISTA,Sem função
89705,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3356959,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
873448,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
80348,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1294217,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1294217,Ativo,Sem informaç,FUC 000.1
2553251,Ativo,TECNICO EM RADIOLOGIA,Sem função
555371,Ativo,AUX EM ADMINISTRACAO,Sem função
2830261,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2475945,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
566437,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2921824,Ativo,TECNICO EM ASSUNTOS EDUCACIONAIS,Sem função
865043,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2815078,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2815078,Ativo,Sem informaç,FEX 031.3
3197910,Ativo,TECNICO DE LABORATORIO AREA,Sem função
1594879,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
296435,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
504030,Ativo,PROFESSOR MAGISTERIO SUPERIOR-SUBSTITUTO,Sem função
2542493,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3138379,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
858620,Aposentado,VESTIARISTA,Sem função
3502072,Pensionista,RECEPCIONISTA,Sem função
1703310,Aposentado,TELEFONISTA,Sem função
1951570,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
814839,Aposentado,ECONOMISTA,Sem função
1117549,Ativo,QUIMICO,Sem função
2326457,Aposentado,MOTORISTA,Sem função
3234239,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1286069,Aposentado,VIGILANTE,Sem função
2882056,Ativo,OPERADOR DE CAMERA DE CINEMA E TV,Sem função
658376,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3682834,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1780756,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1086421,Ativo,AUX EM ADMINISTRACAO,Sem função
1050435,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1050435,Pensionista,AUXILIAR DE ENFERMAGEM,Sem função
1707393,Aposentado,AUX EM ADMINISTRACAO,Sem função
197378,Pensionista,VESTIARISTA,Sem função
2656699,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2883379,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1712527,Ativo,PINTOR-AREA,Sem função
1712527,Ativo,Sem informaç,FG 000.3
2701198,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
3121640,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1653800,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
2088546,Pensionista,TECNICO EM PROTESE DENTARIA,Sem função
3557269,Pensionista,TECNICO DE LABORATORIO AREA,Sem função
1394604,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2167524,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
515045,Aposentado,AUX EM ADMINISTRACAO,Sem função
1144968,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
939684,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2304240,Pensionista,ADMINISTRADOR,Sem função
2742168,Pensionista,TECNICO EM CONTABILIDADE,Sem função
3175827,Ativo,TECNICO EM ENFERMAGEM,Sem função
2410689,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
599299,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
2266322,Ativo,FARMACEUTICO-HABILITACAO,Sem função
821223,Pensionista,RECEPCIONISTA,Sem função
3703934,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2148447,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2815551,Ativo,SERVENTE DE LIMPEZA,Sem função
3741427,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
514291,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2235017,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1316266,Aposentado,MEDICO-AREA,Sem função
2512243,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
219607,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2514053,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2514053,Ativo,Sem informaç,FG 000.1
3528439,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1961418,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1002547,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
109194,Ativo,MEDICO-AREA,Sem função
335360,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2072310,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2072310,Ativo,Sem informaç,FUC 000.1
2522088,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1636632,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3243319,Ativo,TECNICO DE LABORATORIO AREA,Sem função
10153,Ativo,ELETRICISTA,Sem função
53153,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
1061286,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
512202,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1644481,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2897329,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
3239514,Ativo,VIGILANTE,Sem função
2825316,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3458,Ativo,PROGRAMADOR VISUAL,Sem função
1406328,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2175781,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1664779,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2856465,Ativo,ASSISTENTE EM ADMINISTRACAO,Sem função
2856465,Ativo,Sem informaç,FG 000.3
1147438,Ativo,ADMINISTRADOR DE EDIFICIOS,Sem função
2232981,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1645074,Ativo,TECNICO EM REFRIGERACAO,Sem função
1066239,Ativo,SECRETARIO EXECUTIVO,Sem função
1066239,Ativo,Sem informaç,FG 000.3
2796441,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
139064,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
382518,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
847375,Ativo,MEDICO RESIDENTE,Sem função
1468342,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1458515,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2249958,Aposentado,PROFESSOR ENS BASICO TECN TECNOLOGICO,Sem função
2190883,Pensionista,TECNICO EM RADIOLOGIA,Sem função
3102647,Ativo,EDITOR DE IMAGENS,Sem função
3208626,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
853398,Pensionista,TECNICO EM ENFERMAGEM,Sem função
1329453,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3288241,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
413873,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3244859,Ativo,MEDICO-AREA,Sem função
3266755,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3737808,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
740692,Aposentado,TECNICO DE LABORATORIO AREA,Sem função
1662862,Ativo,TECNICO DE LABORATORIO AREA,Sem função
3228711,Pensionista,VIGILANTE,Sem função
1349507,Pensionista,RECEPCIONISTA,Sem função
44009,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2592945,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
3330096,Pensionista,RECEPCIONISTA,Sem função
156121,Pensionista,PROFESSOR 3 GRAU,Sem função
3322473,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3631943,Pensionista,RECEPCIONISTA,Sem função
2663011,Pensionista,RECEPCIONISTA,Sem função
1875478,Aposentado,ATENDENTE DE ENFERMAGEM,Sem função
3634652,Pensionista,BOMBEIRO HIDRAULICO,Sem função
2152937,Pensionista,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
1709673,Ativo,ASSISTENTE DE LABORATORIO,Sem função
3791705,Pensionista,RECEPCIONISTA,Sem função
1834963,Pensionista,BOMBEIRO HIDRAULICO,Sem função
867521,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
3323537,Pensionista,COPEIRO,Sem função
3278851,Pensionista,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
2872253,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
2061569,Pensionista,MOTORISTA,Sem função
1950962,Pensionista,VIGILANTE,Sem função
1861272,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
3743579,Pensionista,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
2729237,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
586778,Aposentado,TECNICO EM ENFERMAGEM,Sem função
67643,Aposentado,AUX EM ADMINISTRACAO,Sem função
1348729,Aposentado,ATENDENTE DE ENFERMAGEM,Sem função
2578456,Pensionista,RECEPCIONISTA,Sem função
2221285,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
1768834,Pensionista,PROFESSOR 3 GRAU,Sem função
1768834,Pensionista,PROFESSOR 3 GRAU,Sem função
1691330,Pensionista,ASSISTENTE DE DIRECAO E PRODUCAO,Sem função
3541245,Pensionista,VIGILANTE,Sem função
2885985,Aposentado,AUXILIAR DE MICROFILMAGEM,Sem função
2149736,Pensionista,TECNICO EM MUSICA,Sem função
2495456,Pensionista,MESTRE DE EDIF E INFRAESTRUTURA,Sem função
378484,Ativo,AUXILIAR DE ENFERMAGEM,Sem função
3628772,Pensionista,ASSISTENTE EM ADMINISTRACAO,Sem função
2467140,Aposentado,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
1316469,Pensionista,RECEPCIONISTA,Sem função
1928386,Ativo,ATENDENTE DE CONSULTORIO-AREA,Sem função
1928386,Ativo,Sem informaç,GF 002.7
3094335,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3080147,Ativo,OPERADOR DE MAQ DE LAVANDERIA,Sem função
1043117,Ativo,FARMACEUTICO-HABILITACAO,Sem função
2802445,Aposentado,MEDICO-AREA,Sem função
766414,Aposentado,TECNICO EM ARTES GRAFICAS,Sem função
1970752,Aposentado,PEDREIRO,Sem função
2841350,Ativo,AUX EM ADMINISTRACAO,Sem função
238927,Aposentado,AUXILIAR DE ENFERMAGEM,Sem função
1698338,Aposentado,OPERADOR DE CAMERA DE CINEMA E TV,Sem função
3548173,Aposentado,ARQUITETO E URBANISTA,Sem função
1825342,Ativo,TECNICO EM ELETROMECANICA,Sem função
438567,Aposentado,AUXILIAR DE LABORATORIO,Sem função
3705406,Ativo,AUX EM ADMINISTRACAO,Sem função
1129624,Ativo,MOTORISTA,Sem função
277250,Aposentado,AUX EM ADMINISTRACAO,Sem função
3585644,Aposentado,MECANICO,Sem função
1459455,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3080613,Ativo,PROFESSOR DO MAGISTERIO SUPERIOR,Sem função
3562516,Aposentado,ASSISTENTE EM ADMINISTRACAO,Sem função
1178377,Ativo,ENGENHEIRO-AREA,Sem função
3202001,Ativo,SERVENTE DE LIMPEZA,Sem função
1965734,Pensionista,AUX EM ADMINISTRACAO,Sem função
